n°	unvoc	vocal	cat	freq	haraka
3400	فَرّ	فر	verb	30122	َ
3411	تَكَوَّن	تكون	verb	29941	َ
3412	تَبادَل	تبادل	verb	29930	َ
3441	صَلَّى	صلى	verb	29429	َ
3481	اِنْطَبَق	انطبق	verb	28939	َ
3487	حَلّ	حل	verb	28869	َ
3491	كَرَّس	كرس	verb	28781	َ
3495	بَعُد	بعد	verb	28733	َ
3496	أَوْرَد	أورد	verb	28725	َ
3500	أَبْرَز	أبرز	verb	28672	َ
3502	حَرِص	حرص	verb	28632	َ
3507	حاكَم	حاكم	verb	28600	َ
3508	سَهَّل	سهل	verb	28592	َ
3509	تَأَلَّف	تألف	verb	28572	َ
3514	اِبْتَعَد	ابتعد	verb	28480	َ
3515	اِخْتَفَى	اختفى	verb	28465	َ
3524	أَنْجَز	أنجز	verb	28315	َ
3527	حارَب	حارب	verb	28298	َ
3529	أَخْرَج	أخرج	verb	28279	َ
3537	تَخَطَّى	تخطى	verb	28152	َ
3538	مَهَّد	مهد	verb	28143	َ
3558	قارَب	قارب	verb	27931	َ
3574	تَبَقَّى	تبقى	verb	27786	َ
3576	سارَع	سارع	verb	27741	َ
3577	حَرَص	حرص	verb	27734	َ
3578	رَصَد	رصد	verb	27668	َ
3583	اِكْتَسَب	اكتسب	verb	27590	َ
3596	حَرَمِ	حرم	verb	27384	َ
3601	وَعَى	وعى	verb	27296	َ
3604	اِنْدَرَج	اندرج	verb	27239	َ
3608	وَضَّح	وضح	verb	27116	َ
3616	تَصَدَّى	تصدى	verb	27015	َ
3619	اِنْطَوَى	انطوى	verb	27007	َ
3626	اِصْطَدَم	اصطدم	verb	26863	َ
3627	عَجِز	عجز	verb	26855	َ
3641	تَقَبَّل	تقبل	verb	26722	َ
3643	طاوَل	طاول	verb	26707	َ
3652	تَأَخَّر	تأخر	verb	26634	َ
3654	أَطْلَع	أطلع	verb	26608	َ
3655	مَوَّل	مول	verb	26598	َ
3659	حَظَر	حظر	verb	26562	َ
3662	ضاع	ضاع	verb	26525	َ
3663	هَزَم	هزم	verb	26498	َ
3665	اِسْتَوْلَى	استولى	verb	26481	َ
3666	اِكْتَمَل	اكتمل	verb	26479	َ
3671	اِشْتَرَك	اشترك	verb	26394	َ
3696	اِشْتَرَط	اشترط	verb	26067	َ
3702	حَلَّق	حلق	verb	26020	َ
3707	زَعَم	زعم	verb	25980	َ
3708	وازَى	وازى	verb	25977	َ
3709	هَرَب	هرب	verb	25961	َ
3710	اِجْتاح	اجتاح	verb	25957	َ
3715	هَزّ	هز	verb	25918	َ
3716	اِسْتَكْمَل	استكمل	verb	25913	َ
3721	خالَف	خالف	verb	25873	َ
3722	اِقْتَحَم	اقتحم	verb	25869	َ
3727	سانَد	ساند	verb	25795	َ
3732	اِنْتَصَر	انتصر	verb	25724	َ
3737	تَرَتَّب	ترتب	verb	25701	َ
3748	اِسْتَثْمَر	استثمر	verb	25635	َ
3749	خَفَّف	خفف	verb	25634	َ
3750	نَصَح	نصح	verb	25607	َ
3753	نَما	نما	verb	25583	َ
3756	نَجا	نجا	verb	25527	َ
3766	حَفِظ	حفظ	verb	25335	َ
3776	طَرَأ	طرأ	verb	25228	َ
3781	أَلْحَق	ألحق	verb	25164	َ
3786	اِفْتَقَد	افتقد	verb	25090	َ
3791	زَرَع	زرع	verb	25020	َ
3794	أَجْبَر	أجبر	verb	24961	َ
3795	أَحْيَى	أحيى	verb	24901	َ
3799	تَحَسَّن	تحسن	verb	24851	َ
3810	أَمَر	أمر	verb	24756	َ
3815	حَصَدِ	حصد	verb	24695	َ
3820	قاوَم	قاوم	verb	24627	َ
3821	رَحَل	رحل	verb	24622	َ
3825	شَكَّك	شكك	verb	24588	َ
3834	حَرَّك	حرك	verb	24437	َ
3838	جَزَى	جزى	verb	24376	َ
3850	جَسَّد	جسد	verb	24220	َ
3851	أَساء	أساء	verb	24206	َ
3855	نَعَى	نعى	verb	24184	َ
3857	تَنافَس	تنافس	verb	24170	َ
3863	سافَر	سافر	verb	24136	َ
3864	اِنْتَزَع	انتزع	verb	24135	َ
3878	رَشَّح	رشح	verb	23998	َ
3884	راجَع	راجع	verb	23921	َ
3885	لَبَّى	لبى	verb	23913	َ
3891	فَجَّر	فجر	verb	23845	َ
3897	كَسَب	كسب	verb	23816	َ
3898	لَمَسُ	لمس	verb	23814	َ
3902	حَلَم	حلم	verb	23749	َ
3906	حاصَر	حاصر	verb	23720	َ
3909	عَلا	علا	verb	23673	َ
3910	تَعارَض	تعارض	verb	23664	َ
3921	اِسْتَعْرَض	استعرض	verb	23585	َ
3940	أَمْضَى	أمضى	verb	23355	َ
3942	زَوَّد	زود	verb	23332	َ
3943	تَشَكَّل	تشكل	verb	23322	َ
3949	عَطَّل	عطل	verb	23238	َ
3952	شَرَع	شرع	verb	23228	َ
3954	مال	مال	verb	23217	َ
3964	ضَغَط	ضغط	verb	23143	َ
3991	قَرُب	قرب	verb	22950	َ
4003	نادَى	نادى	verb	22847	َ
4008	جال	جال	verb	22815	َ
4009	خاف	خاف	verb	22805	َ
4013	مَدّ	مد	verb	22765	َ
4029	اِسْتَغْرَب	استغرب	verb	22684	َ
4037	أَبْعَد	أبعد	verb	22621	َ
4051	حَكَى	حكى	verb	22442	َ
4057	سَرَق	سرق	verb	22389	َ
4062	تَوَزَّع	توزع	verb	22297	َ
4064	غَلَب	غلب	verb	22282	َ
4069	بَيَّن	بين	verb	22221	َ
4072	نَصَب	نصب	verb	22200	َ
4073	أَنْكَر	أنكر	verb	22199	َ
4084	أَكَل	أكل	verb	22086	َ
4088	راهَن	راهن	verb	22036	َ
4109	طَمَح	طمح	verb	21816	َ
4112	اِرْتَكَز	ارتكز	verb	21805	َ
4114	صادَق	صادق	verb	21797	َ
4127	سَكَّن	سكن	verb	21698	َ
4129	اِلْتَقَط	التقط	verb	21688	َ
4132	قَفَز	قفز	verb	21652	َ
4136	طَلَع	طلع	verb	21631	َ
4148	أَوْلَى	أولى	verb	21544	َ
4151	عَرْقَل	عرقل	verb	21507	َ
4157	اِحْتَمَل	احتمل	verb	21479	َ
4161	تَوَفَّر	توفر	verb	21470	َ
4162	نَوَّه	نوه	verb	21466	َ
4167	خاطَب	خاطب	verb	21442	َ
4168	اِعْتَذَر	اعتذر	verb	21412	َ
4176	أَفْرَج	أفرج	verb	21348	َ
4177	تَفَقَّد	تفقد	verb	21314	َ
4184	بيع	بيع	verb	21268	َ
4193	غَرِق	غرق	verb	21220	َ
4196	مَشَى	مشى	verb	21186	َ
4197	نَجَم	نجم	verb	21184	َ
4212	ضَرّ	ضر	verb	21116	َ
4225	اِنْتَهَك	انتهك	verb	20965	َ
4226	قاطَع	قاطع	verb	20958	َ
4241	سَرَى	سرى	verb	20861	َ
4250	أَنْقَذ	أنقذ	verb	20805	َ
4260	تَزَوَّج	تزوج	verb	20717	َ
4261	وَثِقِ	وثق	verb	20706	َ
4272	نام	نام	verb	20617	َ
4275	أَنْفَق	أنفق	verb	20587	َ
4276	تَزايَد	تزايد	verb	20582	َ
4280	تَأَسَّس	تأسس	verb	20530	َ
4292	تَصاعَد	تصاعد	verb	20437	َ
4310	اِعْتاد	اعتاد	verb	20307	َ
4311	بَشَّر	بشر	verb	20302	َ
4316	ضاعَف	ضاعف	verb	20215	َ
4322	أَحْدَث	أحدث	verb	20123	َ
4327	هان	هان	verb	20079	َ
4329	اِفْتَقَر	افتقر	verb	20061	َ
4338	تَحَكَّم	تحكم	verb	19985	َ
4341	أَفْضَى	أفضى	verb	19977	َ
4355	رَبِح	ربح	verb	19827	َ
4356	عَدّ	عد	verb	19824	َ
4364	لاحَق	لاحق	verb	19768	َ
4372	تَوَجَّب	توجب	verb	19733	َ
4390	تَوافَق	توافق	verb	19620	َ
4409	اِسْتَهَلّ	استهل	verb	19480	َ
4419	خَفَّض	خفض	verb	19421	َ
4421	تَناسَب	تناسب	verb	19406	َ
4423	تَخَلَّل	تخلل	verb	19383	َ
4430	كَفَل	كفل	verb	19315	َ
4433	تَسَنَّى	تسنى	verb	19300	َ
4434	اِحْتَضَن	احتضن	verb	19277	َ
4442	عاوَد	عاود	verb	19244	َ
4447	طَوَّر	طور	verb	19226	َ
4448	اِنْفَرَد	انفرد	verb	19222	َ
4456	رَحِم	رحم	verb	19072	َ
4458	صادَر	صادر	verb	19054	َ
4460	تَجَلَّى	تجلى	verb	19047	َ
4467	تَعَرَّف	تعرف	verb	18961	َ
4468	صَنَّف	صنف	verb	18959	َ
4472	اِخْتَطَف	اختطف	verb	18936	َ
4473	قَبَض	قبض	verb	18935	َ
4475	حَدّ	حد	verb	18926	َ
4481	عَوَّل	عول	verb	18859	َ
4499	فات	فات	verb	18725	َ
4500	اِضْطَلَع	اضطلع	verb	18724	َ
4507	أَوْقَع	أوقع	verb	18664	َ
4515	فَرَّق	فرق	verb	18604	َ
4518	ضَبَطُ	ضبط	verb	18598	َ
4520	لَبِث	لبث	verb	18583	َ
4527	اِسْتَوْعَب	استوعب	verb	18562	َ
4531	عاقَب	عاقب	verb	18532	َ
4534	أَسْقَط	أسقط	verb	18516	َ
4535	اِنْقَلَب	انقلب	verb	18515	َ
4541	أَوْصَى	أوصى	verb	18486	َ
4543	أَدْخَل	أدخل	verb	18485	َ
4544	حَرَّر	حرر	verb	18484	َ
4552	جَلَبِ	جلب	verb	18434	َ
4564	عَوَّض	عوض	verb	18359	َ
4570	اِنْتَهَج	انتهج	verb	18300	َ
4577	كَثَّف	كثف	verb	18256	َ
4581	اِحْتَجّ	احتج	verb	18234	َ
4589	واكَب	واكب	verb	18164	َ
4595	مَلَأ	ملأ	verb	18096	َ
4598	صادَف	صادف	verb	18077	َ
4601	تَفَوَّق	تفوق	verb	18068	َ
4603	طَمْأَن	طمأن	verb	18063	َ
4611	عامَل	عامل	verb	18029	َ
4613	اِلْتَحَق	التحق	verb	18005	َ
4624	حَيّا	حيا	verb	17915	َ
4636	نَبَّه	نبه	verb	17791	َ
4641	اِنْهار	انهار	verb	17750	َ
4644	تَوَغَّل	توغل	verb	17743	َ
4659	اِنْقَطَع	انقطع	verb	17628	َ
4660	أَخْطَأ	أخطأ	verb	17628	َ
4662	حَوَى	حوى	verb	17625	َ
4665	أَقْنَع	أقنع	verb	17609	َ
4673	اِنْحَصَر	انحصر	verb	17561	َ
4675	قَلَّص	قلص	verb	17548	َ
4680	نَشِط	نشط	verb	17501	َ
4691	صَوَّر	صور	verb	17445	َ
4692	أَجْمَع	أجمع	verb	17443	َ
4693	وَقَّف	وقف	verb	17438	َ
4710	سَلَك	سلك	verb	17388	َ
4726	اِسْتَسْلَم	استسلم	verb	17289	َ
4765	أَخْبَر	أخبر	verb	17039	َ
4769	حَسِب	حسب	verb	17014	َ
4777	هَدَم	هدم	verb	16983	َ
4783	تَمَحْوَر	تمحور	verb	16944	َ
4786	اِجْتاز	اجتاز	verb	16941	َ
4791	أَعْقَب	أعقب	verb	16919	َ
4805	تَمَرْكَز	تمركز	verb	16827	َ
4809	أَجاز	أجاز	verb	16787	َ
4813	اِسْتَوْرَد	استورد	verb	16766	َ
4815	طَغَى	طغى	verb	16763	َ
4818	ساوَى	ساوى	verb	16751	َ
4827	أَسْمَى	أسمى	verb	16674	َ
4834	لَمَّح	لمح	verb	16613	َ
4839	تَحَدَّى	تحدى	verb	16592	َ
4859	قَطَن	قطن	verb	16461	َ
4876	اِخْتَرَق	اخترق	verb	16379	َ
4877	زال	زال	verb	16377	َ
4882	تَعَذَّر	تعذر	verb	16356	َ
4887	ناهِيك	ناهيك	verb	16341	َ
4892	رَوَّج	روج	verb	16317	َ
4894	تَجَنَّب	تجنب	verb	16302	َ
4933	لَحَظ	لحظ	verb	16144	َ
4950	لَوَّح	لوح	verb	16036	َ
4957	غَنَّى	غنى	verb	16004	َ
4965	وَظَّف	وظف	verb	15953	َ
4973	تَناقَض	تناقض	verb	15930	َ
4978	اِنْقَسَم	انقسم	verb	15878	َ
4984	تَحَطَّم	تحطم	verb	15841	َ
4990	شَكّ	شك	verb	15801	َ
5008	أَطَلّ	أطل	verb	15716	َ
5009	خَرَقِ	خرق	verb	15714	َ
5020	نَقَص	نقص	verb	15665	َ
5027	نافَس	نافس	verb	15612	َ
5035	أَحْسَن	أحسن	verb	15572	َ
5038	دَفَن	دفن	verb	15555	َ
5040	ضاق	ضاق	verb	15541	َ
5044	هَبّ	هب	verb	15526	َ
5046	اِشْتَهَر	اشتهر	verb	15510	َ
5047	طَبَع	طبع	verb	15507	َ
5052	مَرَّر	مرر	verb	15468	َ
5070	قارَن	قارن	verb	15369	َ
5076	هَيْمَن	هيمن	verb	15330	َ
5079	حاز	حاز	verb	15308	َ
5086	عَدا	عدا	verb	15261	َ
5101	صَرَخ	صرخ	verb	15188	َ
5124	تَفاوَض	تفاوض	verb	15035	َ
5131	طال	طال	verb	15019	َ
5138	تَعاطَى	تعاطى	verb	14957	َ
5139	اِسْتَوْجَب	استوجب	verb	14952	َ
5141	اِخْتَصَر	اختصر	verb	14940	َ
5152	رَضِي	رضي	verb	14886	َ
5159	عَدَّل	عدل	verb	14838	َ
5166	اِشْتَمَل	اشتمل	verb	14801	َ
5171	زَغَر	زغر	verb	14768	َ
5180	قَسَّم	قسم	verb	14746	َ
5204	نَفَع	نفع	verb	14640	َ
5211	تَجَدَّد	تجدد	verb	14610	َ
5213	عَدا	عدا	verb	14601	َ
5215	تَقاسَم	تقاسم	verb	14582	َ
5216	كَسَر	كسر	verb	14582	َ
5230	آل	آل	verb	14518	َ
5262	أَطاح	أطاح	verb	14383	َ
5263	بَرْهَن	برهن	verb	14382	َ
5275	جاب	جاب	verb	14342	َ
5283	غَدا	غدا	verb	14294	َ
5293	تَداوَل	تداول	verb	14259	َ
5295	عَمّ	عم	verb	14255	َ
5297	هَتَف	هتف	verb	14252	َ
5306	أَلَّف	ألف	verb	14203	َ
5309	أَحْرَق	أحرق	verb	14185	َ
5327	تَنازَل	تنازل	verb	14103	َ
5330	اِحْتَسَب	احتسب	verb	14089	َ
5331	أَجَّل	أجل	verb	14088	َ
5332	حَطَّم	حطم	verb	14082	َ
5334	هاجَر	هاجر	verb	14076	َ
5336	اِسْتَعان	استعان	verb	14061	َ
5339	نَسَّق	نسق	verb	14060	َ
5354	كَرَّم	كرم	verb	14001	َ
5357	أَشاع	أشاع	verb	13983	َ
5369	أَنْذَر	أنذر	verb	13907	َ
5379	ضَحِك	ضحك	verb	13857	َ
5403	تَضَرَّر	تضرر	verb	13757	َ
5417	أَوْدَى	أودى	verb	13722	َ
5425	اِقْتَنَع	اقتنع	verb	13697	َ
5436	مَنَى	منى	verb	13661	َ
5437	عَصَف	عصف	verb	13658	َ
5451	أَدْرَج	أدرج	verb	13598	َ
5452	جَذَب	جذب	verb	13597	َ
5457	تَوالَى	توالى	verb	13572	َ
5478	وَرِث	ورث	verb	13510	َ
5479	عاوَن	عاون	verb	13504	َ
5481	دَقّ	دق	verb	13502	َ
5491	بَكَى	بكى	verb	13455	َ
5493	تَبَرَّع	تبرع	verb	13454	َ
5494	سَلَّط	سلط	verb	13446	َ
5501	أَوْصَل	أوصل	verb	13422	َ
5521	صَرَف	صرف	verb	13311	َ
5547	تَقاضَى	تقاضى	verb	13155	َ
5562	نَهَض	نهض	verb	13082	َ
5564	تَفاعَل	تفاعل	verb	13072	َ
5578	أَعاق	أعاق	verb	13029	َ
5580	اِسْتَقَلّ	استقل	verb	13025	َ
5593	هَوَى	هوى	verb	12970	َ
5600	شَرِب	شرب	verb	12954	َ
5605	وَنّ	ون	verb	12941	َ
5617	تَخَلَّف	تخلف	verb	12887	َ
5619	أَضْعَف	أضعف	verb	12880	َ
5623	راعَى	راعى	verb	12862	َ
5625	تَفاقَم	تفاقم	verb	12860	َ
5626	أَهَّل	أهل	verb	12854	َ
5628	حَطّ	حط	verb	12851	َ
5643	أَزال	أزال	verb	12784	َ
5656	فَتَّش	فتش	verb	12715	َ
5660	تَضاعَف	تضاعف	verb	12698	َ
5664	اِشْتَدّ	اشتد	verb	12672	َ
5672	تَرَشَّح	ترشح	verb	12649	َ
5677	كَوَّر	كور	verb	12640	َ
5688	نَزَع	نزع	verb	12581	َ
5692	اِعْتَدَى	اعتدى	verb	12552	َ
5696	تَحَدَّد	تحدد	verb	12546	َ
5698	لاقَى	لاقى	verb	12544	َ
5699	أَبْرَم	أبرم	verb	12541	َ
5709	حَرَّم	حرم	verb	12507	َ
5714	تَرافَق	ترافق	verb	12482	َ
5717	اِسْتَجْوَب	استجوب	verb	12474	َ
5718	دَشَّن	دشن	verb	12467	َ
5721	تَفَهَّم	تفهم	verb	12455	َ
5727	خَيَّم	خيم	verb	12438	َ
5733	أَحَسّ	أحس	verb	12416	َ
5735	لاق	لاق	verb	12415	َ
5744	قَلَب	قلب	verb	12383	َ
5747	صَدَم	صدم	verb	12373	َ
5753	جَنَى	جنى	verb	12360	َ
5760	ناضَل	ناضل	verb	12341	َ
5768	مَدَّد	مدد	verb	12285	َ
5769	صَمَد	صمد	verb	12285	َ
5772	تَعَثَّر	تعثر	verb	12273	َ
5781	أَضْحَى	أضحى	verb	12237	َ
5786	طار	طار	verb	12213	َ
5793	جَهِل	جهل	verb	12184	َ
5799	أَشْعَل	أشعل	verb	12157	َ
5807	تَسَلَّل	تسلل	verb	12120	َ
5813	صاغ	صاغ	verb	12090	َ
5816	هَدَأ	هدأ	verb	12085	َ
5824	تَحَفَّظ	تحفظ	verb	12060	َ
5828	أَعْجَب	أعجب	verb	12048	َ
5829	غَذَّى	غذى	verb	12047	َ
5830	حاسَب	حاسب	verb	12045	َ
5839	اِسْتَقْطَب	استقطب	verb	12030	َ
5843	ناهَز	ناهز	verb	12023	َ
5844	عَهِد	عهد	verb	12018	َ
5846	كَوَى	كوى	verb	12013	َ
5860	لاح	لاح	verb	11941	َ
5861	اِشْتَغَل	اشتغل	verb	11934	َ
5865	تَدَفَّق	تدفق	verb	11914	َ
5866	نَبَعُِ	نبع	verb	11913	َ
5868	عَلَّم	علم	verb	11911	َ
5881	نَعَمُ	نعم	verb	11856	َ
5909	جَمَّد	جمد	verb	11742	َ
5910	تَعاقَد	تعاقد	verb	11741	َ
5914	أَمْلَى	أملى	verb	11721	َ
5923	صَلُح	صلح	verb	11691	َ
5926	تَخَوَّف	تخوف	verb	11683	َ
5936	هَنَّأ	هنأ	verb	11652	َ
5941	تَأَجَّل	تأجل	verb	11641	َ
5943	نَشَط	نشط	verb	11634	َ
5964	اِسْتَمَدّ	استمد	verb	11567	َ
5966	تَخَلَّص	تخلص	verb	11559	َ
5968	أَثْمَر	أثمر	verb	11552	َ
6004	تَجاوَب	تجاوب	verb	11440	َ
6015	اِسْتَحال	استحال	verb	11416	َ
6016	كَثُر	كثر	verb	11413	َ
6020	دَرَّب	درب	verb	11399	َ
6027	تَجَزَّأ	تجزأ	verb	11387	َ
6037	طارَد	طارد	verb	11348	َ
6047	حَدا	حدا	verb	11319	َ
6050	ساق	ساق	verb	11316	َ
6053	اِنْسَجَم	انسجم	verb	11303	َ
6064	اِسْتَبْدَل	استبدل	verb	11265	َ
6065	حَفَز	حفز	verb	11265	َ
6066	رَتَّب	رتب	verb	11263	َ
6077	أَهْدَر	أهدر	verb	11221	َ
6081	لَزّ	لز	verb	11204	َ
6083	طَعَن	طعن	verb	11196	َ
6103	أَوْدَع	أودع	verb	11153	َ
6121	سَحَق	سحق	verb	11095	َ
6128	شاف	شاف	verb	11067	َ
6147	تَوَرَّط	تورط	verb	11004	َ
6150	اِخْتَلَط	اختلط	verb	10989	َ
6151	قَدِم	قدم	verb	10984	َ
6152	أَخاف	أخاف	verb	10983	َ
6157	اِسْتَهْلَك	استهلك	verb	10962	َ
6167	اِرْتاح	ارتاح	verb	10916	َ
6170	تَوَسَّع	توسع	verb	10897	َ
6178	أَفْرَز	أفرز	verb	10880	َ
6182	اِنْبَثَق	انبثق	verb	10864	َ
6183	عَزَف	عزف	verb	10856	َ
6185	نَفا	نفا	verb	10851	َ
6188	اِنْفَصَل	انفصل	verb	10843	َ
6212	سَنَح	سنح	verb	10762	َ
6214	تَخَيَّل	تخيل	verb	10756	َ
6223	سَتَرُ	ستر	verb	10735	َ
6235	أَسِف	أسف	verb	10693	َ
6239	كَرِه	كره	verb	10686	َ
6245	حَتَّم	حتم	verb	10668	َ
6248	مَزَّق	مزق	verb	10663	َ
6253	تَكَبَّد	تكبد	verb	10651	َ
6256	اِحْتَشَد	احتشد	verb	10641	َ
6257	جَرُؤ	جرؤ	verb	10640	َ
6262	مَثَل	مثل	verb	10632	َ
6275	حَجَزُ	حجز	verb	10592	َ
6276	تَوَعَّد	توعد	verb	10589	َ
6277	هَجَر	هجر	verb	10588	َ
6278	هَيَّأ	هيأ	verb	10587	َ
6294	شابَه	شابه	verb	10553	َ
6297	اِشْتَعَل	اشتعل	verb	10544	َ
6300	وَحَّد	وحد	verb	10532	َ
6303	شَلّ	شل	verb	10527	َ
6311	لَخَّص	لخص	verb	10498	َ
6323	حَجَب	حجب	verb	10454	َ
6329	أَبْقَى	أبقى	verb	10432	َ
6342	حَيّ	حي	verb	10379	َ
6345	طَوَّق	طوق	verb	10371	َ
6351	كَذَب	كذب	verb	10349	َ
6369	تَحَرَّر	تحرر	verb	10310	َ
6376	عَدَل	عدل	verb	10300	َ
6379	أَفْلَح	أفلح	verb	10291	َ
6386	أَمْسَك	أمسك	verb	10261	َ
6387	دَأَب	دأب	verb	10260	َ
6395	قاس	قاس	verb	10224	َ
6399	سال	سال	verb	10219	َ
6400	أَخْلَى	أخلى	verb	10219	َ
6414	اِرْتَقَى	ارتقى	verb	10177	َ
6430	اِخْتَبَر	اختبر	verb	10126	َ
6432	جَرَّب	جرب	verb	10122	َ
6433	رَقِي	رقي	verb	10121	َ
6436	اِنْخَرَط	انخرط	verb	10105	َ
6437	اِسْتَلْزَم	استلزم	verb	10104	َ
6439	تَهَيَّأ	تهيأ	verb	10096	َ
6446	عَصَم	عصم	verb	10078	َ
6450	بَدَّد	بدد	verb	10058	َ
6451	جَلّ	جل	verb	10056	َ
6471	أَعْلَم	أعلم	verb	9992	َ
6474	أَكْبَر	أكبر	verb	9987	َ
6475	لَفّ	لف	verb	9987	َ
6478	اِسْتَحْوَذ	استحوذ	verb	9983	َ
6480	اِلْتَفَت	التفت	verb	9977	َ
6484	اِشْتَبَك	اشتبك	verb	9975	َ
6485	اِقْتاد	اقتاد	verb	9974	َ
6486	خَوَّل	خول	verb	9970	َ
6492	خَطا	خطا	verb	9952	َ
6493	كافَح	كافح	verb	9949	َ
6498	صَوَّر	صور	verb	9937	َ
6501	اِرْتَدّ	ارتد	verb	9927	َ
6506	أَخْفَق	أخفق	verb	9917	َ
6517	كَفّ	كف	verb	9893	َ
6525	عَقَل	عقل	verb	9878	َ
6533	تَدَرَّب	تدرب	verb	9861	َ
6542	شَدِّ	شد	verb	9838	َ
6549	اِنْدَفَع	اندفع	verb	9823	َ
6551	تَأَمَّل	تأمل	verb	9817	َ
6572	أَجاد	أجاد	verb	9764	َ
6578	نَشِب	نشب	verb	9744	َ
6579	اِهْتَزّ	اهتز	verb	9744	َ
6588	كَوَّن	كون	verb	9713	َ
6591	صَمَّم	صمم	verb	9711	َ
6605	تَماشَى	تماشى	verb	9660	َ
6619	تَحَلَّى	تحلى	verb	9608	َ
6620	تَوَسَّط	توسط	verb	9606	َ
6637	أَفْصَح	أفصح	verb	9558	َ
6642	سَكَت	سكت	verb	9552	َ
6643	أَقْلَق	أقلق	verb	9546	َ
6646	فاوَض	فاوض	verb	9541	َ
6651	أَصْلَح	أصلح	verb	9528	َ
6653	غَزا	غزا	verb	9528	َ
6662	أَرْغَم	أرغم	verb	9511	َ
6663	خَفَض	خفض	verb	9507	َ
6666	أَرْجَأ	أرجأ	verb	9496	َ
